item_idx,recipe_id
60094,112557
60095,112559
60096,112563
60097,112566
60098,112568
60099,112569
60100,112570
60101,112571
60102,112572
60103,112573
60104,112574
60105,112575
60106,112577
60107,112579
60108,112580
60109,112581
60110,112582
60111,112586
60112,112594
60113,112595
60114,112596
60115,112597
60116,112598
60117,112600
60118,112601
60119,112607
60120,112609
60121,112610
60122,112612
60123,112614
60124,112616
60125,112617
60126,112620
60127,112622
60128,112624
60129,112628
60130,112632
60131,112635
60132,112636
60133,112638
60134,112640
60135,112641
60136,112642
60137,112643
60138,112645
60139,112647
60140,112648
60141,112652
60142,112656
60143,112660
60144,112665
60145,112666
60146,112668
60147,112669
60148,112671
60149,112673
60150,112675
60151,112677
60152,112678
60153,112679
60154,112680
60155,112681
60156,112682
60157,112683
60158,112685
60159,112687
60160,112688
60161,112689
60162,112690
60163,112691
60164,112692
60165,112693
60166,112694
60167,112695
60168,112696
60169,112697
60170,112702
60171,112703
60172,112704
60173,112705
60174,112707
60175,112708
60176,112709
60177,112710
60178,112712
60179,112713
60180,112715
60181,112717
60182,112719
60183,112720
60184,112721
60185,112722
60186,112725
60187,112726
60188,112727
60189,112733
60190,112737
60191,112738
60192,112739
60193,112741
60194,112742
60195,112743
60196,112745
60197,112746
60198,112748
60199,112752
60200,112754
60201,112755
60202,112757
60203,112760
60204,112761
60205,112763
60206,112765
60207,112768
60208,112769
60209,112772
60210,112774
60211,112775
60212,112777
60213,112779
60214,112783
60215,112785
60216,112788
60217,112791
60218,112792
60219,112793
60220,112795
60221,112796
60222,112797
60223,112799
60224,112801
60225,112802
60226,112804
60227,112805
60228,112807
60229,112808
60230,112809
60231,112813
60232,112814
60233,112815
60234,112816
60235,112817
60236,112818
60237,112820
60238,112827
60239,112828
60240,112831
60241,112833
60242,112834
60243,112836
60244,112837
60245,112839
60246,112844
60247,112845
60248,112846
60249,112849
60250,112851
60251,112853
60252,112856
60253,112857
60254,112858
60255,112859
60256,112860
60257,112861
60258,112862
60259,112864
60260,112865
60261,112866
60262,112867
60263,112868
60264,112869
60265,112871
60266,112872
60267,112873
60268,112875
60269,112877
60270,112878
60271,112882
60272,112886
60273,112888
60274,112889
60275,112890
60276,112892
60277,112893
60278,112894
60279,112895
60280,112896
60281,112897
60282,112900
60283,112901
60284,112902
60285,112903
60286,112905
60287,112907
60288,112909
60289,112910
60290,112911
60291,112912
60292,112913
60293,112914
60294,112915
60295,112916
60296,112917
60297,112918
60298,112919
60299,112920
60300,112923
60301,112925
60302,112926
60303,112927
60304,112928
60305,112929
60306,112932
60307,112933
60308,112934
60309,112935
60310,112936
60311,112938
60312,112939
60313,112941
60314,112942
60315,112944
60316,112948
60317,112949
60318,112954
60319,112955
60320,112959
60321,112961
60322,112964
60323,112965
60324,112966
60325,112967
60326,112968
60327,112969
60328,112970
60329,112972
60330,112973
60331,112974
60332,112976
60333,112978
60334,112979
60335,112980
60336,112982
60337,112983
60338,112989
60339,112992
60340,112993
60341,112994
60342,112995
60343,112997
60344,113000
60345,113001
60346,113002
60347,113004
60348,113005
60349,113006
60350,113007
60351,113008
60352,113013
60353,113014
60354,113015
60355,113017
60356,113019
60357,113023
60358,113025
60359,113027
60360,113028
60361,113029
60362,113030
60363,113031
60364,113032
60365,113033
60366,113034
60367,113036
60368,113043
60369,113044
60370,113045
60371,113051
60372,113052
60373,113053
60374,113055
60375,113056
60376,113058
60377,113059
60378,113060
60379,113061
60380,113062
60381,113063
60382,113065
60383,113067
60384,113068
60385,113071
60386,113074
60387,113075
60388,113077
60389,113078
60390,113079
60391,113081
60392,113082
60393,113083
60394,113084
60395,113086
60396,113087
60397,113088
60398,113089
60399,113090
60400,113094
60401,113095
60402,113096
60403,113097
60404,113101
60405,113102
60406,113103
60407,113105
60408,113106
60409,113108
60410,113109
60411,113110
60412,113114
60413,113115
60414,113118
60415,113119
60416,113125
60417,113126
60418,113127
60419,113131
60420,113132
60421,113133
60422,113137
60423,113138
60424,113140
60425,113142
60426,113143
60427,113144
60428,113145
60429,113146
60430,113147
60431,113150
60432,113151
60433,113152
60434,113153
60435,113158
60436,113160
60437,113161
60438,113163
60439,113164
60440,113165
60441,113167
60442,113169
60443,113170
60444,113172
60445,113173
60446,113174
60447,113176
60448,113177
60449,113178
60450,113179
60451,113180
60452,113182
60453,113184
60454,113186
60455,113187
60456,113189
60457,113191
60458,113192
60459,113193
60460,113194
60461,113197
60462,113198
60463,113199
60464,113203
60465,113204
60466,113206
60467,113207
60468,113209
60469,113210
60470,113213
60471,113216
60472,113218
60473,113220
60474,113221
60475,113222
60476,113223
60477,113225
60478,113226
60479,113227
60480,113228
60481,113229
60482,113230
60483,113234
60484,113235
60485,113240
60486,113241
60487,113243
60488,113244
60489,113248
60490,113250
60491,113253
60492,113254
60493,113256
60494,113257
60495,113258
60496,113262
60497,113266
60498,113268
60499,113269
60500,113271
60501,113272
60502,113278
60503,113280
60504,113282
60505,113283
60506,113285
60507,113290
60508,113292
60509,113294
60510,113296
60511,113297
60512,113298
60513,113299
60514,113300
60515,113301
60516,113305
60517,113306
60518,113307
60519,113308
60520,113311
60521,113312
60522,113315
60523,113316
60524,113317
60525,113318
60526,113322
60527,113323
60528,113326
60529,113329
60530,113333
60531,113334
60532,113336
60533,113338
60534,113341
60535,113342
60536,113345
60537,113346
60538,113347
60539,113348
60540,113349
60541,113354
60542,113362
60543,113364
60544,113365
60545,113366
60546,113369
60547,113370
60548,113374
60549,113376
60550,113377
60551,113378
60552,113381
60553,113382
60554,113383
60555,113384
60556,113385
60557,113387
60558,113388
60559,113389
60560,113390
60561,113391
60562,113394
60563,113395
60564,113399
60565,113400
60566,113401
60567,113402
60568,113403
60569,113404
60570,113407
60571,113408
60572,113411
60573,113413
60574,113415
60575,113416
60576,113417
60577,113418
60578,113419
60579,113421
60580,113422
60581,113423
60582,113424
60583,113425
60584,113426
60585,113427
60586,113428
60587,113434
60588,113435
60589,113436
60590,113438
60591,113439
60592,113442
60593,113444
60594,113445
60595,113449
60596,113450
60597,113451
60598,113452
60599,113453
60600,113455
60601,113456
60602,113457
60603,113458
60604,113460
60605,113461
60606,113463
60607,113466
60608,113467
60609,113469
60610,113470
60611,113472
60612,113474
60613,113475
60614,113477
60615,113480
60616,113483
60617,113484
60618,113486
60619,113487
60620,113490
60621,113491
60622,113494
60623,113502
60624,113503
60625,113505
60626,113507
60627,113508
60628,113511
60629,113516
60630,113519
60631,113520
60632,113521
60633,113522
60634,113525
60635,113526
60636,113528
60637,113530
60638,113531
60639,113532
60640,113535
60641,113536
60642,113542
60643,113546
60644,113547
60645,113550
60646,113551
60647,113552
60648,113553
60649,113554
60650,113555
60651,113558
60652,113559
60653,113564
60654,113565
60655,113567
60656,113569
60657,113571
60658,113572
60659,113575
60660,113576
60661,113577
60662,113580
60663,113581
60664,113582
60665,113584
60666,113585
60667,113588
60668,113590
60669,113591
60670,113592
60671,113593
60672,113594
60673,113596
60674,113600
60675,113601
60676,113602
60677,113603
60678,113605
60679,113606
60680,113608
60681,113609
60682,113610
60683,113611
60684,113614
60685,113615
60686,113616
60687,113617
60688,113618
60689,113620
60690,113622
60691,113624
60692,113625
60693,113627
60694,113630
60695,113631
60696,113633
60697,113634
60698,113636
60699,113638
60700,113639
60701,113641
60702,113643
60703,113645
60704,113649
60705,113650
60706,113651
60707,113652
60708,113655
60709,113656
60710,113657
60711,113658
60712,113660
60713,113661
60714,113663
60715,113664
60716,113665
60717,113666
60718,113667
60719,113670
60720,113674
60721,113677
60722,113681
60723,113682
60724,113683
60725,113686
60726,113687
60727,113689
60728,113690
60729,113695
60730,113697
60731,113700
60732,113704
60733,113705
60734,113706
60735,113707
60736,113709
60737,113711
60738,113716
60739,113718
60740,113721
60741,113725
60742,113727
60743,113729
60744,113731
60745,113733
60746,113734
60747,113736
60748,113738
60749,113743
60750,113745
60751,113746
60752,113747
60753,113748
60754,113750
60755,113751
60756,113753
60757,113755
60758,113756
60759,113757
60760,113758
60761,113759
60762,113761
60763,113763
60764,113766
60765,113767
60766,113770
60767,113771
60768,113772
60769,113773
60770,113774
60771,113776
60772,113778
60773,113782
60774,113783
60775,113785
60776,113786
60777,113787
60778,113788
60779,113789
60780,113790
60781,113792
60782,113794
60783,113796
60784,113798
60785,113799
60786,113800
60787,113801
60788,113802
60789,113804
60790,113808
60791,113810
60792,113811
60793,113812
60794,113813
60795,113815
60796,113816
60797,113817
60798,113822
60799,113823
60800,113826
60801,113827
60802,113828
60803,113830
60804,113833
60805,113834
60806,113836
60807,113837
60808,113839
60809,113840
60810,113842
60811,113843
60812,113845
60813,113846
60814,113851
60815,113852
60816,113853
60817,113858
60818,113860
60819,113861
60820,113863
60821,113864
60822,113865
60823,113866
60824,113867
60825,113870
60826,113873
60827,113874
60828,113875
60829,113881
60830,113882
60831,113883
60832,113884
60833,113888
60834,113889
60835,113890
60836,113891
60837,113895
60838,113897
60839,113898
60840,113899
60841,113901
60842,113914
60843,113917
60844,113918
60845,113921
60846,113924
60847,113926
60848,113927
60849,113928
60850,113930
60851,113931
60852,113932
60853,113933
60854,113937
60855,113938
60856,113942
60857,113943
60858,113944
60859,113946
60860,113947
60861,113949
60862,113950
60863,113951
60864,113953
60865,113954
60866,113955
60867,113956
60868,113959
60869,113960
60870,113961
60871,113962
60872,113963
60873,113964
60874,113966
60875,113968
60876,113971
60877,113978
60878,113979
60879,113983
60880,113986
60881,113993
60882,113997
60883,113998
60884,113999
60885,114000
60886,114001
60887,114003
60888,114005
60889,114006
60890,114009
60891,114010
60892,114011
60893,114012
60894,114013
60895,114014
60896,114015
60897,114019
60898,114020
60899,114022
60900,114023
60901,114025
60902,114027
60903,114028
60904,114029
60905,114030
60906,114032
60907,114034
60908,114035
60909,114039
60910,114040
60911,114041
60912,114043
60913,114044
60914,114045
60915,114046
60916,114048
60917,114049
60918,114050
60919,114051
60920,114052
60921,114053
60922,114054
60923,114055
60924,114057
60925,114060
60926,114061
60927,114063
60928,114066
60929,114067
60930,114068
60931,114069
60932,114073
60933,114076
60934,114077
60935,114078
60936,114080
60937,114083
60938,114084
60939,114087
60940,114088
60941,114089
60942,114090
60943,114092
60944,114093
60945,114094
60946,114095
60947,114096
60948,114098
60949,114099
60950,114100
60951,114101
60952,114102
60953,114103
60954,114105
60955,114109
60956,114111
60957,114112
60958,114113
60959,114115
60960,114120
60961,114121
60962,114122
60963,114124
60964,114126
60965,114127
60966,114128
60967,114129
60968,114130
60969,114131
60970,114133
60971,114134
60972,114136
60973,114139
60974,114141
60975,114142
60976,114144
60977,114147
60978,114149
60979,114150
60980,114153
60981,114157
60982,114158
60983,114159
60984,114163
60985,114165
60986,114167
60987,114168
60988,114169
60989,114172
60990,114174
60991,114177
60992,114178
60993,114181
60994,114184
60995,114185
60996,114191
60997,114192
60998,114196
60999,114197
61000,114198
61001,114199
61002,114200
61003,114201
61004,114204
61005,114206
61006,114207
61007,114208
61008,114209
61009,114210
61010,114215
61011,114216
61012,114217
61013,114218
61014,114220
61015,114221
61016,114223
61017,114224
61018,114225
61019,114228
61020,114229
61021,114231
61022,114233
61023,114234
61024,114235
61025,114237
61026,114239
61027,114240
61028,114247
61029,114248
61030,114253
61031,114256
61032,114257
61033,114259
61034,114260
61035,114263
61036,114266
61037,114267
61038,114271
61039,114274
61040,114275
61041,114279
61042,114280
61043,114281
61044,114282
61045,114284
61046,114285
61047,114287
61048,114288
61049,114289
61050,114291
61051,114294
61052,114296
61053,114298
61054,114299
61055,114300
61056,114303
61057,114305
61058,114306
61059,114307
61060,114311
61061,114316
61062,114317
61063,114318
61064,114321
61065,114323
61066,114324
61067,114325
61068,114327
61069,114331
61070,114334
61071,114336
61072,114337
61073,114343
61074,114344
61075,114345
61076,114346
61077,114349
61078,114351
61079,114352
61080,114353
61081,114354
61082,114356
61083,114359
61084,114360
61085,114362
61086,114366
61087,114367
61088,114372
61089,114374
61090,114375
61091,114377
61092,114378
61093,114380
61094,114381
61095,114383
61096,114385
61097,114387
61098,114388
61099,114389
61100,114391
61101,114392
61102,114393
61103,114394
61104,114396
61105,114397
61106,114398
61107,114400
61108,114401
61109,114403
61110,114405
61111,114406
61112,114407
61113,114408
61114,114409
61115,114410
61116,114412
61117,114413
61118,114414
61119,114415
61120,114418
61121,114422
61122,114423
61123,114425
61124,114426
61125,114428
61126,114432
61127,114435
61128,114436
61129,114443
61130,114445
61131,114446
61132,114448
61133,114452
61134,114454
61135,114457
61136,114460
61137,114461
61138,114463
61139,114467
61140,114469
61141,114472
61142,114474
61143,114477
61144,114479
61145,114480
61146,114481
61147,114482
61148,114483
61149,114484
61150,114485
61151,114487
61152,114488
61153,114489
61154,114490
61155,114491
61156,114492
61157,114493
61158,114494
61159,114502
61160,114506
61161,114507
61162,114509
61163,114510
61164,114511
61165,114513
61166,114514
61167,114515
61168,114516
61169,114518
61170,114519
61171,114520
61172,114522
61173,114523
61174,114524
61175,114525
61176,114529
61177,114531
61178,114532
61179,114533
61180,114536
61181,114537
61182,114539
61183,114542
61184,114543
61185,114545
61186,114547
61187,114556
61188,114557
61189,114558
61190,114561
61191,114562
61192,114565
61193,114569
61194,114570
61195,114571
61196,114572
61197,114573
61198,114574
61199,114575
61200,114577
61201,114578
61202,114580
61203,114583
61204,114584
61205,114586
61206,114588
61207,114591
61208,114593
61209,114594
61210,114595
61211,114596
61212,114597
61213,114599
61214,114601
61215,114602
61216,114603
61217,114605
61218,114608
61219,114609
61220,114611
61221,114612
61222,114615
61223,114616
61224,114618
61225,114619
61226,114620
61227,114622
61228,114623
61229,114625
61230,114626
61231,114628
61232,114629
61233,114630
61234,114632
61235,114637
61236,114638
61237,114639
61238,114640
61239,114643
61240,114644
61241,114645
61242,114647
61243,114648
61244,114652
61245,114653
61246,114657
61247,114658
61248,114660
61249,114664
61250,114665
61251,114666
61252,114668
61253,114669
61254,114670
61255,114676
61256,114677
61257,114679
61258,114680
61259,114681
61260,114682
61261,114684
61262,114689
61263,114690
61264,114692
61265,114693
61266,114698
61267,114700
61268,114701
61269,114702
61270,114703
61271,114704
61272,114707
61273,114708
61274,114709
61275,114710
61276,114713
61277,114715
61278,114716
61279,114717
61280,114719
61281,114721
61282,114722
61283,114725
61284,114726
61285,114729
61286,114730
61287,114732
61288,114734
61289,114738
61290,114739
61291,114741
61292,114742
61293,114743
61294,114744
61295,114747
61296,114749
61297,114750
61298,114751
61299,114753
61300,114754
61301,114756
61302,114759
61303,114761
61304,114766
61305,114768
61306,114770
61307,114771
61308,114772
61309,114774
61310,114775
61311,114776
61312,114777
61313,114779
61314,114784
61315,114785
61316,114787
61317,114788
61318,114792
61319,114793
61320,114797
61321,114798
61322,114799
61323,114800
61324,114801
61325,114802
61326,114803
61327,114804
61328,114805
61329,114808
61330,114809
61331,114815
61332,114816
61333,114817
61334,114820
61335,114821
61336,114822
61337,114825
61338,114830
61339,114832
61340,114833
61341,114834
61342,114838
61343,114839
61344,114840
61345,114842
61346,114844
61347,114845
61348,114846
61349,114850
61350,114852
61351,114853
61352,114854
61353,114857
61354,114858
61355,114859
61356,114860
61357,114863
61358,114864
61359,114865
61360,114867
61361,114868
61362,114870
61363,114871
61364,114872
61365,114873
61366,114874
61367,114878
61368,114879
61369,114884
61370,114886
61371,114887
61372,114890
61373,114893
61374,114895
61375,114897
61376,114898
61377,114900
61378,114901
61379,114906
61380,114907
61381,114908
61382,114909
61383,114910
61384,114911
61385,114912
61386,114916
61387,114917
61388,114918
61389,114920
61390,114922
61391,114923
61392,114925
61393,114926
61394,114928
61395,114930
61396,114931
61397,114935
61398,114936
61399,114942
61400,114943
61401,114945
61402,114947
61403,114948
61404,114950
61405,114952
61406,114953
61407,114955
61408,114956
61409,114957
61410,114958
61411,114960
61412,114961
61413,114963
61414,114964
61415,114965
61416,114966
61417,114969
61418,114972
61419,114973
61420,114974
61421,114975
61422,114977
61423,114978
61424,114981
61425,114982
61426,114984
61427,114985
61428,114990
61429,114991
61430,114993
61431,114995
61432,114996
61433,114998
61434,115000
61435,115001
61436,115004
61437,115005
61438,115009
61439,115014
61440,115015
61441,115016
61442,115020
61443,115025
61444,115026
61445,115028
61446,115032
61447,115034
61448,115035
61449,115036
61450,115043
61451,115049
61452,115050
61453,115052
61454,115053
61455,115056
61456,115057
61457,115058
61458,115061
61459,115063
61460,115064
61461,115065
61462,115066
61463,115068
61464,115071
61465,115072
61466,115073
61467,115074
61468,115075
61469,115076
61470,115077
61471,115078
61472,115081
61473,115082
61474,115084
61475,115086
61476,115091
61477,115092
61478,115093
61479,115095
61480,115096
61481,115097
61482,115098
61483,115100
61484,115105
61485,115107
61486,115108
61487,115109
61488,115110
61489,115111
61490,115112
61491,115115
61492,115116
61493,115117
61494,115119
61495,115120
61496,115122
61497,115124
61498,115125
61499,115127
61500,115128
61501,115129
61502,115130
61503,115132
61504,115133
61505,115135
61506,115136
61507,115137
61508,115138
61509,115139
61510,115140
61511,115142
61512,115143
61513,115145
61514,115146
61515,115147
61516,115150
61517,115153
61518,115154
61519,115155
61520,115156
61521,115157
61522,115160
61523,115163
61524,115164
61525,115167
61526,115168
61527,115171
61528,115172
61529,115173
61530,115176
61531,115177
61532,115178
61533,115179
61534,115180
61535,115182
61536,115183
61537,115185
61538,115186
61539,115187
61540,115189
61541,115191
61542,115192
61543,115193
61544,115194
61545,115196
61546,115197
61547,115198
61548,115199
61549,115201
61550,115203
61551,115205
61552,115206
61553,115208
61554,115210
61555,115211
61556,115213
61557,115215
61558,115216
61559,115218
61560,115219
61561,115220
61562,115221
61563,115222
61564,115223
61565,115224
61566,115225
61567,115227
61568,115228
61569,115229
61570,115231
61571,115235
61572,115236
61573,115237
61574,115238
61575,115239
61576,115240
61577,115243
61578,115244
61579,115245
61580,115247
61581,115253
61582,115254
61583,115255
61584,115256
61585,115257
61586,115258
61587,115260
61588,115261
61589,115262
61590,115263
61591,115266
61592,115267
61593,115268
61594,115269
61595,115270
61596,115271
61597,115272
61598,115273
61599,115275
61600,115276
61601,115278
61602,115279
61603,115280
61604,115281
61605,115282
61606,115283
61607,115285
61608,115286
61609,115288
61610,115289
61611,115291
61612,115296
61613,115298
61614,115300
61615,115301
61616,115303
61617,115310
61618,115314
61619,115315
61620,115317
61621,115320
61622,115321
61623,115322
61624,115323
61625,115327
61626,115330
61627,115331
61628,115335
61629,115337
61630,115341
61631,115342
61632,115343
61633,115344
61634,115346
61635,115347
61636,115348
61637,115349
61638,115350
61639,115353
61640,115354
61641,115356
61642,115358
61643,115359
61644,115363
61645,115364
61646,115369
61647,115370
61648,115371
61649,115372
61650,115373
61651,115375
61652,115376
61653,115381
61654,115383
61655,115384
61656,115386
61657,115387
61658,115389
61659,115390
61660,115391
61661,115392
61662,115397
61663,115398
61664,115400
61665,115402
61666,115403
61667,115404
61668,115406
61669,115407
61670,115412
61671,115413
61672,115415
61673,115418
61674,115420
61675,115421
61676,115423
61677,115424
61678,115427
61679,115428
61680,115430
61681,115431
61682,115432
61683,115433
61684,115434
61685,115436
61686,115437
61687,115440
61688,115441
61689,115442
61690,115443
61691,115444
61692,115445
61693,115446
61694,115447
61695,115451
61696,115453
61697,115454
61698,115456
61699,115457
61700,115458
61701,115462
61702,115463
61703,115464
61704,115465
61705,115468
61706,115469
61707,115470
61708,115477
61709,115479
61710,115484
61711,115486
61712,115488
61713,115490
61714,115493
61715,115495
61716,115497
61717,115498
61718,115502
61719,115503
61720,115505
61721,115507
61722,115508
61723,115509
61724,115511
61725,115513
61726,115515
61727,115518
61728,115521
61729,115522
61730,115523
61731,115527
61732,115528
61733,115529
61734,115530
61735,115532
61736,115534
61737,115536
61738,115537
61739,115538
61740,115543
61741,115544
61742,115546
61743,115549
61744,115551
61745,115553
61746,115554
61747,115557
61748,115558
61749,115559
61750,115565
61751,115567
61752,115568
61753,115571
61754,115572
61755,115577
61756,115579
61757,115580
61758,115582
61759,115583
61760,115589
61761,115591
61762,115598
61763,115599
61764,115600
61765,115601
61766,115602
61767,115603
61768,115605
61769,115609
61770,115612
61771,115613
61772,115616
61773,115617
61774,115618
61775,115620
61776,115621
61777,115622
61778,115624
61779,115627
61780,115628
61781,115631
61782,115632
61783,115633
61784,115634
61785,115637
61786,115643
61787,115645
61788,115646
61789,115650
61790,115652
61791,115654
61792,115655
61793,115657
61794,115659
61795,115660
61796,115669
61797,115671
61798,115674
61799,115676
61800,115680
61801,115682
61802,115685
61803,115687
61804,115688
61805,115689
61806,115693
61807,115694
61808,115698
61809,115708
61810,115711
61811,115713
61812,115718
61813,115719
61814,115720
61815,115721
61816,115728
61817,115730
61818,115731
61819,115732
61820,115734
61821,115735
61822,115738
61823,115739
61824,115740
61825,115741
61826,115742
61827,115745
61828,115746
61829,115749
61830,115750
61831,115751
61832,115753
61833,115754
61834,115755
61835,115756
61836,115759
61837,115760
61838,115762
61839,115764
61840,115765
61841,115767
61842,115772
61843,115775
61844,115776
61845,115778
61846,115780
61847,115784
61848,115786
61849,115792
61850,115793
61851,115795
61852,115796
61853,115797
61854,115800
61855,115806
61856,115807
61857,115809
61858,115811
61859,115812
61860,115815
61861,115818
61862,115819
61863,115822
61864,115823
61865,115824
61866,115825
61867,115826
61868,115827
61869,115831
61870,115832
61871,115834
61872,115837
61873,115844
61874,115845
61875,115846
61876,115848
61877,115849
61878,115855
61879,115856
61880,115859
61881,115861
61882,115862
61883,115863
61884,115866
61885,115867
61886,115870
61887,115872
61888,115873
61889,115874
61890,115875
61891,115876
61892,115877
61893,115880
61894,115885
61895,115886
61896,115887
61897,115889
61898,115899
61899,115901
61900,115902
61901,115903
61902,115905
61903,115906
61904,115907
61905,115909
61906,115911
61907,115912
61908,115913
61909,115914
61910,115915
61911,115916
61912,115917
61913,115919
61914,115921
61915,115930
61916,115932
61917,115934
61918,115935
61919,115936
61920,115942
61921,115944
61922,115946
61923,115947
61924,115949
61925,115951
61926,115952
61927,115955
61928,115960
61929,115961
61930,115962
61931,115963
61932,115964
61933,115969
61934,115973
61935,115974
61936,115975
61937,115976
61938,115980
61939,115982
61940,115983
61941,115986
61942,115987
61943,115991
61944,115992
61945,115994
61946,115998
61947,116001
61948,116003
61949,116006
61950,116007
61951,116011
61952,116013
61953,116014
61954,116016
61955,116018
61956,116023
61957,116025
61958,116029
61959,116030
61960,116031
61961,116033
61962,116034
61963,116035
61964,116036
61965,116037
61966,116038
61967,116039
61968,116040
61969,116041
61970,116042
61971,116044
61972,116046
61973,116047
61974,116049
61975,116050
61976,116052
61977,116053
61978,116054
61979,116055
61980,116056
61981,116058
61982,116059
61983,116061
61984,116063
61985,116066
61986,116069
61987,116071
61988,116073
61989,116074
61990,116075
61991,116076
61992,116078
61993,116082
61994,116083
61995,116084
61996,116086
61997,116088
61998,116089
61999,116090
62000,116091
62001,116092
62002,116093
62003,116096
62004,116097
62005,116098
62006,116099
62007,116100
62008,116102
62009,116103
62010,116105
62011,116108
62012,116109
62013,116111
62014,116113
62015,116115
62016,116116
62017,116117
62018,116118
62019,116119
62020,116122
62021,116123
62022,116124
62023,116127
62024,116131
62025,116135
62026,116137
62027,116139
62028,116142
62029,116143
62030,116144
62031,116147
62032,116148
62033,116149
62034,116150
62035,116151
62036,116152
62037,116154
62038,116156
62039,116157
62040,116159
62041,116160
62042,116162
62043,116166
62044,116169
62045,116171
62046,116173
62047,116174
62048,116179
62049,116181
62050,116182
62051,116186
62052,116193
62053,116195
62054,116196
62055,116197
62056,116199
62057,116201
62058,116202
62059,116204
62060,116205
62061,116208
62062,116217
62063,116219
62064,116222
62065,116223
62066,116224
62067,116225
62068,116226
62069,116229
62070,116230
62071,116231
62072,116232
62073,116233
62074,116234
62075,116235
62076,116236
62077,116237
62078,116238
62079,116241
62080,116242
62081,116243
62082,116244
62083,116245
62084,116246
62085,116248
62086,116249
62087,116250
62088,116251
62089,116253
62090,116255
62091,116257
62092,116258
62093,116259
62094,116261
62095,116265
62096,116266
62097,116269
62098,116271
62099,116274
62100,116283
62101,116284
62102,116288
62103,116289
62104,116290
62105,116291
62106,116292
62107,116294
62108,116295
62109,116296
62110,116298
62111,116299
62112,116300
62113,116301
62114,116304
62115,116305
62116,116307
62117,116308
62118,116309
62119,116310
62120,116311
62121,116312
62122,116313
62123,116315
62124,116316
62125,116317
62126,116318
62127,116319
62128,116320
62129,116321
62130,116322
62131,116323
62132,116324
62133,116325
62134,116326
62135,116327
62136,116328
62137,116329
62138,116331
62139,116332
62140,116333
62141,116334
62142,116335
62143,116336
62144,116337
62145,116338
62146,116339
62147,116340
62148,116341
62149,116342
62150,116343
62151,116344
62152,116345
62153,116347
62154,116349
62155,116350
62156,116352
62157,116353
62158,116354
62159,116355
62160,116356
62161,116357
62162,116358
62163,116359
62164,116360
62165,116361
62166,116362
62167,116363
62168,116364
62169,116365
62170,116367
62171,116368
62172,116369
62173,116370
62174,116372
62175,116373
62176,116374
62177,116375
62178,116376
62179,116377
62180,116379
62181,116380
62182,116381
62183,116382
62184,116383
62185,116384
62186,116385
62187,116386
62188,116387
62189,116388
62190,116389
62191,116390
62192,116391
62193,116392
62194,116393
62195,116394
62196,116395
62197,116396
62198,116397
62199,116398
62200,116399
62201,116400
62202,116401
62203,116402
62204,116403
62205,116404
62206,116405
62207,116406
62208,116407
62209,116408
62210,116409
62211,116410
62212,116411
62213,116412
62214,116413
62215,116414
62216,116415
62217,116416
62218,116417
62219,116419
62220,116420
62221,116421
62222,116422
62223,116423
62224,116425
62225,116426
62226,116427
62227,116428
62228,116429
62229,116430
62230,116431
62231,116432
62232,116433
62233,116434
62234,116435
62235,116436
62236,116437
62237,116438
62238,116439
62239,116440
62240,116441
62241,116442
62242,116443
62243,116444
62244,116445
62245,116447
62246,116448
62247,116449
62248,116450
62249,116451
62250,116452
62251,116453
62252,116454
62253,116455
62254,116456
62255,116457
62256,116459
62257,116460
62258,116461
62259,116462
62260,116463
62261,116464
62262,116465
62263,116466
62264,116467
62265,116468
62266,116469
62267,116470
62268,116471
62269,116472
62270,116473
62271,116474
62272,116475
62273,116476
62274,116477
62275,116478
62276,116479
62277,116480
62278,116481
62279,116482
62280,116484
62281,116485
62282,116486
62283,116487
62284,116488
62285,116489
62286,116490
62287,116491
62288,116492
62289,116493
62290,116495
62291,116496
62292,116500
62293,116501
62294,116502
62295,116504
62296,116505
62297,116506
62298,116507
62299,116509
62300,116513
62301,116514
62302,116519
62303,116522
62304,116523
62305,116525
62306,116528
62307,116532
62308,116533
62309,116536
62310,116538
62311,116542
62312,116543
62313,116544
62314,116546
62315,116548
62316,116549
62317,116551
62318,116552
62319,116554
62320,116555
62321,116556
62322,116557
62323,116559
62324,116561
62325,116562
62326,116563
62327,116565
62328,116569
62329,116571
62330,116578
62331,116581
62332,116582
62333,116585
62334,116588
62335,116589
62336,116591
62337,116594
62338,116596
62339,116597
62340,116600
62341,116601
62342,116604
62343,116605
62344,116606
62345,116607
62346,116608
62347,116609
62348,116610
62349,116612
62350,116615
62351,116622
62352,116625
62353,116627
62354,116629
62355,116630
62356,116632
62357,116633
62358,116635
62359,116636
62360,116640
62361,116642
62362,116644
62363,116645
62364,116647
62365,116648
62366,116649
62367,116652
62368,116653
62369,116655
62370,116656
62371,116661
62372,116665
62373,116667
62374,116669
62375,116672
62376,116674
62377,116676
62378,116677
62379,116679
62380,116680
62381,116681
62382,116687
62383,116690
62384,116695
62385,116697
62386,116699
62387,116700
62388,116701
62389,116702
62390,116703
62391,116705
62392,116713
62393,116717
62394,116718
62395,116719
62396,116720
62397,116725
62398,116726
62399,116727
62400,116728
62401,116730
62402,116734
62403,116736
62404,116737
62405,116738
62406,116739
62407,116740
62408,116741
62409,116743
62410,116746
62411,116748
62412,116749
62413,116751
62414,116752
62415,116754
62416,116756
62417,116763
62418,116764
62419,116766
62420,116767
62421,116771
62422,116772
62423,116773
62424,116774
